model,N,seed,t2t_sec,peak_mem_gb,test_recall@10,test_ndcg@10,test_mrr@10,test_hit@10,test_precision@10,test_recall@20,test_ndcg@20,test_mrr@20,test_hit@20,test_precision@20,test_recall@50,test_ndcg@50,test_mrr@50,test_hit@50,test_precision@50,ckp_path,states_path
Fro,100,2020,50.76,2.94,0.0114,0.0053,0.0034,0.0114,0.0011,0.0229,0.0082,0.0043,0.0229,0.0011,0.0524,0.0140,0.0051,0.0524,0.0010,/root/DamRec/saved/per_user_pretrain_perN100_L64/FroRec-Apr-23-2026_19-14-09.pth,/root/DamRec/saved/per_user_pretrain_perN100_L64/user_states_FroRec.pt
